invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country
INV-104789,SKU-1001,Wireless Mouse,1,2024-04-02T04:32:00,147.81,CUST-51271,France
INV-102394,SKU-1008,Bluetooth Speaker,8,2024-12-16T09:14:00,91.94,CUST-74405,United Kingdom
INV-109580,SKU-1003,Laptop Stand,7,2024-05-27T23:13:00,109.97,CUST-29712,Australia
INV-109581,SKU-1007,Desk Lamp,4,2024-05-30T23:14:00,28.0,CUST-49741,Spain
INV-102395,SKU-1003,Laptop Stand,2,2024-03-04T14:46:00,162.56,CUST-37071,Spain
INV-102395,SKU-1007,Desk Lamp,6,2024-08-07T04:07:00,57.8,CUST-52935,France
INV-103194,SKU-1003,Laptop Stand,4,2024-04-30T20:54:00,237.39,CUST-86221,Australia
INV-104792,SKU-1003,Laptop Stand,3,2024-07-05T08:55:00,21.54,CUST-27125,Germany
INV-103195,SKU-1001,Wireless Mouse,5,2024-02-29T21:08:00,168.36,CUST-35475,Canada
INV-104793,SKU-1007,Desk Lamp,2,2024-05-29T07:32:00,180.23,CUST-46082,Spain
INV-109588,SKU-1005,Noise Cancelling Headphones,5,2024-06-26T06:17:00,135.71,CUST-85216,Australia
INV-109589,SKU-1001,Wireless Mouse,5,2024-01-19T14:14:00,203.25,CUST-57772,Germany
INV-102397,SKU-1003,Laptop Stand,7,2024-05-02T15:53:00,241.99,CUST-84431,Canada
INV-109591,SKU-1007,Desk Lamp,4,2024-11-22T02:40:00,210.96,CUST-45591,Germany
INV-109592,SKU-1004,Mechanical Keyboard,5,2024-09-01T22:44:00,217.32,CUST-32620,United Kingdom
INV-102398,SKU-1006,Smart Watch,8,2024-01-08T10:02:00,231.28,CUST-47862,France
INV-104797,SKU-1008,Bluetooth Speaker,7,2024-06-28T20:08:00,192.53,CUST-63607,Germany
INV-102398,SKU-1006,Smart Watch,6,2024-06-10T15:25:00,179.43,CUST-60418,United States
INV-103198,SKU-1008,Bluetooth Speaker,5,2024-04-15T19:56:00,241.73,CUST-44961,Australia
INV-103199,SKU-1007,Desk Lamp,4,2024-01-21T10:37:00,235.93,CUST-63610,United Kingdom
INV-103199,SKU-1005,Noise Cancelling Headphones,7,2024-07-04T19:00:00,61.57,CUST-77806,Australia
INV-103199,SKU-1008,Bluetooth Speaker,5,2024-01-15T00:06:00,86.89,CUST-32247,Germany
INV-109600,SKU-1008,Bluetooth Speaker,6,2024-12-16T15:22:00,171.15,CUST-15098,United States
INV-109601,SKU-1002,USB-C Cable,5,2024-10-20T07:01:00,226.45,CUST-35231,France
INV-109602,SKU-1001,Wireless Mouse,1,2024-07-07T13:32:00,244.55,CUST-96381,United States
INV-103201,SKU-1004,Mechanical Keyboard,1,2024-08-26T20:23:00,229.78,CUST-39816,Germany
INV-109604,SKU-1007,Desk Lamp,1,2024-07-01T16:01:00,196.59,CUST-22931,United States
INV-104802,SKU-1008,Bluetooth Speaker,1,2024-03-13T23:37:00,228.44,CUST-73833,France
INV-103202,SKU-1006,Smart Watch,8,2024-12-25T16:58:00,162.21,CUST-87691,Canada
INV-102401,SKU-1003,Laptop Stand,1,2024-10-18T16:50:00,192.2,CUST-47287,United States
INV-103202,SKU-1001,Wireless Mouse,1,2024-07-23T13:22:00,198.17,CUST-47196,Spain
INV-109609,SKU-1006,Smart Watch,6,2024-01-09T01:28:00,96.32,CUST-50291,United Kingdom
INV-104805,SKU-1006,Smart Watch,7,2024-01-05T19:16:00,53.45,CUST-79122,Germany
INV-102402,SKU-1004,Mechanical Keyboard,5,2024-08-03T16:43:00,137.82,CUST-50593,United Kingdom
INV-102403,SKU-1008,Bluetooth Speaker,3,2024-09-08T10:41:00,112.06,CUST-25145,United States
INV-109613,SKU-1007,Desk Lamp,4,2024-01-28T06:51:00,226.53,CUST-28509,Canada
INV-102403,SKU-1006,Smart Watch,7,2024-05-10T05:48:00,165.44,CUST-12970,Spain
INV-104807,SKU-1003,Laptop Stand,5,2024-04-02T16:25:00,109.77,CUST-72632,Australia
INV-102404,SKU-1004,Mechanical Keyboard,4,2024-09-01T05:18:00,214.79,CUST-18579,Germany
INV-103205,SKU-1008,Bluetooth Speaker,8,2024-12-03T09:18:00,76.07,CUST-51846,Australia
INV-109618,SKU-1001,Wireless Mouse,1,2024-09-25T21:41:00,61.51,CUST-53410,Australia
INV-109619,SKU-1008,Bluetooth Speaker,3,2024-02-17T11:58:00,249.54,CUST-30218,Spain
INV-103206,SKU-1005,Noise Cancelling Headphones,7,2024-08-30T19:18:00,164.09,CUST-15971,Canada
INV-102405,SKU-1006,Smart Watch,1,2024-09-30T03:59:00,19.33,CUST-81961,Australia
INV-102405,SKU-1003,Laptop Stand,1,2024-02-29T18:02:00,15.43,CUST-51664,United Kingdom
INV-109623,SKU-1002,USB-C Cable,3,2024-01-15T15:52:00,40.73,CUST-58552,France
INV-102406,SKU-1006,Smart Watch,5,2024-03-26T20:50:00,244.46,CUST-39678,Australia
INV-109625,SKU-1007,Desk Lamp,1,2024-12-08T14:14:00,97.98,CUST-13164,United States
INV-102406,SKU-1004,Mechanical Keyboard,1,2024-09-25T14:13:00,13.49,CUST-45343,United States
INV-104813,SKU-1006,Smart Watch,3,2024-05-13T23:47:00,204.68,CUST-77457,United Kingdom
INV-102407,SKU-1004,Mechanical Keyboard,4,2024-12-10T22:09:00,58.35,CUST-54817,Germany
INV-103209,SKU-1004,Mechanical Keyboard,5,2024-09-17T11:14:00,174.62,CUST-80710,Spain
INV-103210,SKU-1001,Wireless Mouse,6,2024-10-25T23:41:00,226.69,CUST-63544,France
INV-102407,SKU-1005,Noise Cancelling Headphones,3,2024-03-12T21:20:00,184.81,CUST-71053,Spain
INV-102408,SKU-1001,Wireless Mouse,7,2024-11-19T17:55:00,63.0,CUST-78111,Australia
INV-102408,SKU-1001,Wireless Mouse,8,2024-10-08T11:03:00,35.69,CUST-65761,Australia
INV-102408,SKU-1002,USB-C Cable,4,2024-12-22T00:39:00,184.62,CUST-97957,Canada
INV-109635,SKU-1001,Wireless Mouse,8,2024-08-25T04:12:00,206.67,CUST-64598,Spain
INV-103212,SKU-1007,Desk Lamp,2,2024-04-16T18:22:00,223.32,CUST-79515,Spain
INV-109637,SKU-1003,Laptop Stand,3,2024-04-12T19:57:00,24.1,CUST-35616,Canada
INV-104819,SKU-1004,Mechanical Keyboard,3,2024-04-19T02:10:00,36.91,CUST-95078,Germany
INV-104819,SKU-1006,Smart Watch,1,2024-01-03T14:34:00,133.82,CUST-15094,United Kingdom
INV-103213,SKU-1004,Mechanical Keyboard,7,2024-10-28T13:04:00,95.67,CUST-19131,United States
INV-104820,SKU-1006,Smart Watch,2,2024-01-03T21:34:00,194.63,CUST-41493,Canada
INV-103214,SKU-1008,Bluetooth Speaker,3,2024-02-29T11:31:00,193.68,CUST-50822,Canada
INV-102410,SKU-1003,Laptop Stand,4,2024-02-08T12:30:00,96.42,CUST-54565,United Kingdom
INV-104822,SKU-1008,Bluetooth Speaker,4,2024-12-14T20:41:00,162.52,CUST-52485,Spain
INV-109645,SKU-1008,Bluetooth Speaker,4,2024-10-07T18:32:00,221.93,CUST-35540,Spain
INV-102411,SKU-1007,Desk Lamp,7,2024-08-04T17:00:00,149.47,CUST-50314,Canada
INV-103215,SKU-1003,Laptop Stand,1,2024-08-25T16:25:00,184.89,CUST-19035,Spain
INV-109648,SKU-1005,Noise Cancelling Headphones,6,2024-08-06T09:39:00,188.34,CUST-87935,Australia
INV-104824,SKU-1002,USB-C Cable,6,2024-10-26T03:08:00,220.2,CUST-65160,Germany
INV-103216,SKU-1004,Mechanical Keyboard,8,2024-12-29T20:19:00,198.36,CUST-81945,Canada
INV-109651,SKU-1004,Mechanical Keyboard,1,2024-10-13T15:29:00,239.08,CUST-66625,Australia
INV-104826,SKU-1004,Mechanical Keyboard,7,2024-10-26T20:36:00,26.96,CUST-95664,Spain
INV-103217,SKU-1003,Laptop Stand,6,2024-01-30T07:14:00,133.91,CUST-76071,Australia
INV-109654,SKU-1004,Mechanical Keyboard,3,2024-11-08T23:48:00,146.92,CUST-49366,United Kingdom
INV-104827,SKU-1002,USB-C Cable,1,2024-04-01T17:16:00,51.82,CUST-41115,United States
INV-109656,SKU-1006,Smart Watch,3,2024-02-01T17:46:00,52.46,CUST-55646,France
INV-109657,SKU-1007,Desk Lamp,3,2024-05-20T10:50:00,11.58,CUST-27567,Germany
INV-103219,SKU-1001,Wireless Mouse,3,2024-10-24T02:25:00,101.16,CUST-52816,Australia
INV-103219,SKU-1004,Mechanical Keyboard,5,2024-01-09T09:59:00,29.24,CUST-65328,Germany
INV-102415,SKU-1005,Noise Cancelling Headphones,6,2024-09-21T05:09:00,96.67,CUST-31870,Australia
INV-104830,SKU-1005,Noise Cancelling Headphones,7,2024-05-05T10:06:00,67.18,CUST-29947,Canada
INV-102415,SKU-1004,Mechanical Keyboard,7,2024-01-22T03:45:00,168.34,CUST-54675,Australia
INV-104831,SKU-1005,Noise Cancelling Headphones,6,2024-07-21T18:32:00,41.69,CUST-30952,Canada
INV-109664,SKU-1003,Laptop Stand,6,2024-11-20T12:55:00,132.91,CUST-42912,United States
INV-102416,SKU-1005,Noise Cancelling Headphones,1,2024-03-23T16:36:00,93.0,CUST-94092,Germany
INV-103222,SKU-1004,Mechanical Keyboard,7,2024-08-18T02:02:00,144.15,CUST-37230,France
INV-102416,SKU-1003,Laptop Stand,4,2024-12-27T12:35:00,6.46,CUST-20587,Germany
INV-109668,SKU-1001,Wireless Mouse,8,2024-08-06T08:07:00,76.23,CUST-56290,United States
INV-103223,SKU-1004,Mechanical Keyboard,6,2024-12-06T09:10:00,138.01,CUST-79158,France
INV-103223,SKU-1007,Desk Lamp,3,2024-10-06T09:58:00,152.37,CUST-99963,France
INV-103223,SKU-1003,Laptop Stand,5,2024-12-14T12:01:00,129.3,CUST-89195,United Kingdom
INV-103224,SKU-1008,Bluetooth Speaker,4,2024-04-28T01:54:00,156.52,CUST-81948,Canada
INV-104836,SKU-1005,Noise Cancelling Headphones,2,2024-09-05T18:53:00,7.87,CUST-71583,Spain
INV-109674,SKU-1006,Smart Watch,5,2024-09-01T02:27:00,202.78,CUST-71733,United States
INV-109675,SKU-1005,Noise Cancelling Headphones,5,2024-11-12T01:45:00,90.23,CUST-34143,Spain
INV-104838,SKU-1004,Mechanical Keyboard,4,2024-08-20T18:50:00,48.2,CUST-65323,Germany
INV-102419,SKU-1006,Smart Watch,8,2024-09-12T23:10:00,22.8,CUST-43873,United States
INV-102419,SKU-1008,Bluetooth Speaker,2,2024-04-25T16:04:00,6.12,CUST-80556,France
INV-102419,SKU-1002,USB-C Cable,3,2024-05-24T15:51:00,216.64,CUST-36842,Australia
INV-104840,SKU-1007,Desk Lamp,6,2024-08-03T08:15:00,125.62,CUST-88946,Australia
INV-103227,SKU-1004,Mechanical Keyboard,1,2024-03-08T14:37:00,108.71,CUST-45879,Australia
INV-102420,SKU-1003,Laptop Stand,1,2024-09-26T00:03:00,206.34,CUST-97641,United States
INV-102420,SKU-1001,Wireless Mouse,7,2024-06-24T12:57:00,136.41,CUST-28061,Canada
INV-109684,SKU-1008,Bluetooth Speaker,5,2024-10-31T05:34:00,50.86,CUST-47365,Germany
INV-104842,SKU-1002,USB-C Cable,6,2024-06-20T21:06:00,227.65,CUST-83924,Germany
INV-103228,SKU-1002,USB-C Cable,3,2024-03-13T15:01:00,84.31,CUST-69258,United States
INV-104843,SKU-1006,Smart Watch,5,2024-12-22T19:12:00,34.87,CUST-37860,Canada
INV-104844,SKU-1001,Wireless Mouse,5,2024-03-24T01:42:00,169.29,CUST-13188,Spain
INV-104844,SKU-1004,Mechanical Keyboard,2,2024-06-07T07:32:00,46.95,CUST-41141,Germany
INV-102422,SKU-1008,Bluetooth Speaker,4,2024-02-24T18:50:00,194.25,CUST-84708,United States
INV-103230,SKU-1002,USB-C Cable,6,2024-05-20T06:50:00,108.25,CUST-38342,United States
INV-102423,SKU-1008,Bluetooth Speaker,3,2024-02-29T08:08:00,70.9,CUST-28219,United States
INV-102423,SKU-1008,Bluetooth Speaker,8,2024-01-12T10:49:00,224.46,CUST-58218,France
INV-102423,SKU-1007,Desk Lamp,5,2024-09-24T17:23:00,24.06,CUST-16929,United Kingdom
INV-109695,SKU-1003,Laptop Stand,6,2024-08-04T16:13:00,28.85,CUST-10958,United Kingdom
INV-109696,SKU-1004,Mechanical Keyboard,8,2024-11-29T02:48:00,121.93,CUST-82968,United Kingdom
INV-104848,SKU-1004,Mechanical Keyboard,7,2024-12-04T01:45:00,38.37,CUST-95267,Spain
INV-104849,SKU-1007,Desk Lamp,7,2024-05-13T22:24:00,50.9,CUST-15148,United States
INV-109699,SKU-1001,Wireless Mouse,3,2024-03-11T15:36:00,88.21,CUST-43645,Canada
INV-103233,SKU-1005,Noise Cancelling Headphones,2,2024-04-20T18:08:00,175.08,CUST-22895,Germany
INV-103233,SKU-1007,Desk Lamp,7,2024-09-21T13:56:00,61.82,CUST-87576,United Kingdom
INV-104851,SKU-1008,Bluetooth Speaker,3,2024-08-03T19:12:00,197.61,CUST-85592,Germany
INV-109703,SKU-1007,Desk Lamp,2,2024-03-10T06:15:00,69.76,CUST-68362,Canada
INV-104852,SKU-1002,USB-C Cable,6,2024-05-31T07:27:00,147.66,CUST-72954,United Kingdom
INV-104852,SKU-1001,Wireless Mouse,1,2024-03-05T04:06:00,230.68,CUST-93070,Canada
INV-104853,SKU-1006,Smart Watch,2,2024-10-01T21:24:00,212.32,CUST-97797,Spain
INV-102426,SKU-1005,Noise Cancelling Headphones,2,2024-06-07T19:42:00,217.77,CUST-80148,Canada
INV-104854,SKU-1002,USB-C Cable,2,2024-07-08T11:39:00,54.22,CUST-97396,Spain
INV-104854,SKU-1006,Smart Watch,4,2024-05-25T06:30:00,161.91,CUST-65666,Spain
INV-109710,SKU-1001,Wireless Mouse,8,2024-04-29T13:30:00,128.06,CUST-30885,Australia
INV-104855,SKU-1004,Mechanical Keyboard,2,2024-12-30T03:36:00,173.18,CUST-16706,United Kingdom
INV-102428,SKU-1004,Mechanical Keyboard,1,2024-03-10T16:55:00,25.38,CUST-82395,Canada
INV-103237,SKU-1006,Smart Watch,8,2024-03-04T21:44:00,75.85,CUST-77921,United Kingdom
INV-104857,SKU-1001,Wireless Mouse,4,2024-12-11T19:00:00,74.95,CUST-42041,Australia
INV-104857,SKU-1002,USB-C Cable,4,2024-06-25T13:40:00,216.8,CUST-79200,Canada
INV-104858,SKU-1005,Noise Cancelling Headphones,2,2024-07-21T00:38:00,53.14,CUST-19323,Spain
INV-104858,SKU-1006,Smart Watch,4,2024-01-08T11:02:00,121.24,CUST-63317,France
INV-109718,SKU-1007,Desk Lamp,3,2024-07-08T21:21:00,105.21,CUST-29488,France
INV-109719,SKU-1007,Desk Lamp,8,2024-05-30T02:09:00,9.85,CUST-99029,Spain
INV-102430,SKU-1004,Mechanical Keyboard,3,2024-12-03T14:18:00,167.8,CUST-36406,Germany
INV-109721,SKU-1008,Bluetooth Speaker,3,2024-08-31T13:19:00,28.38,CUST-28384,Canada
INV-104861,SKU-1007,Desk Lamp,3,2024-03-21T00:59:00,45.91,CUST-13493,Australia
INV-109723,SKU-1008,Bluetooth Speaker,6,2024-01-30T15:56:00,203.83,CUST-28026,Canada
INV-109724,SKU-1007,Desk Lamp,5,2024-07-09T17:29:00,82.18,CUST-24542,United Kingdom
INV-102431,SKU-1005,Noise Cancelling Headphones,1,2024-06-05T11:25:00,153.73,CUST-76746,United Kingdom
INV-103242,SKU-1007,Desk Lamp,7,2024-06-03T12:32:00,15.67,CUST-83931,Spain
INV-102431,SKU-1007,Desk Lamp,4,2024-11-24T14:32:00,152.46,CUST-20796,France
INV-103242,SKU-1005,Noise Cancelling Headphones,4,2024-07-22T02:16:00,195.94,CUST-66305,France
INV-102432,SKU-1001,Wireless Mouse,5,2024-12-02T13:28:00,54.48,CUST-48527,United Kingdom
INV-103243,SKU-1002,USB-C Cable,1,2024-05-31T04:40:00,7.89,CUST-17554,Germany
INV-102432,SKU-1005,Noise Cancelling Headphones,8,2024-09-14T08:24:00,43.04,CUST-73097,United Kingdom
INV-103244,SKU-1002,USB-C Cable,2,2024-11-21T22:04:00,242.63,CUST-85959,United Kingdom
INV-102433,SKU-1005,Noise Cancelling Headphones,3,2024-10-19T01:25:00,10.92,CUST-37551,Germany
INV-109734,SKU-1005,Noise Cancelling Headphones,5,2024-01-18T02:51:00,127.1,CUST-79801,France
INV-104867,SKU-1006,Smart Watch,4,2024-05-24T22:09:00,52.7,CUST-69936,Spain
INV-103245,SKU-1007,Desk Lamp,8,2024-06-28T11:51:00,140.83,CUST-91677,Australia
INV-103245,SKU-1001,Wireless Mouse,1,2024-04-18T11:47:00,43.87,CUST-16370,Canada
INV-104869,SKU-1002,USB-C Cable,3,2024-02-01T02:23:00,32.76,CUST-36052,Australia
INV-109739,SKU-1006,Smart Watch,6,2024-05-19T14:37:00,40.37,CUST-34118,Germany
INV-103246,SKU-1004,Mechanical Keyboard,7,2024-12-01T12:16:00,95.88,CUST-69127,Germany
INV-104870,SKU-1005,Noise Cancelling Headphones,4,2024-10-23T18:39:00,116.64,CUST-96728,Australia
INV-109742,SKU-1008,Bluetooth Speaker,8,2024-09-22T11:10:00,69.82,CUST-40926,United States
INV-102435,SKU-1006,Smart Watch,8,2024-01-22T11:30:00,131.61,CUST-68616,Germany
INV-109744,SKU-1006,Smart Watch,6,2024-04-08T04:26:00,40.97,CUST-48726,France
INV-104872,SKU-1003,Laptop Stand,2,2024-11-08T02:38:00,109.83,CUST-73495,United Kingdom
INV-104873,SKU-1001,Wireless Mouse,7,2024-03-28T08:41:00,122.92,CUST-31599,Spain
INV-109747,SKU-1004,Mechanical Keyboard,8,2024-05-03T23:24:00,45.07,CUST-20209,Germany
INV-104874,SKU-1002,USB-C Cable,1,2024-02-01T08:41:00,105.63,CUST-75330,Germany
INV-104874,SKU-1001,Wireless Mouse,4,2024-03-04T03:06:00,51.3,CUST-59517,France
INV-102437,SKU-1006,Smart Watch,3,2024-10-30T11:57:00,200.5,CUST-31225,Spain
INV-109751,SKU-1004,Mechanical Keyboard,1,2024-05-30T02:10:00,58.06,CUST-86578,Germany
INV-103250,SKU-1007,Desk Lamp,8,2024-05-18T04:37:00,79.8,CUST-84744,France
INV-102438,SKU-1002,USB-C Cable,5,2024-07-01T06:31:00,39.76,CUST-64110,Spain
INV-103251,SKU-1007,Desk Lamp,8,2024-08-11T01:09:00,139.62,CUST-70540,United Kingdom
INV-102438,SKU-1004,Mechanical Keyboard,6,2024-08-30T07:08:00,134.74,CUST-97385,United Kingdom
INV-104878,SKU-1006,Smart Watch,8,2024-01-17T12:37:00,201.14,CUST-34022,Canada
INV-103252,SKU-1001,Wireless Mouse,4,2024-07-20T13:23:00,195.34,CUST-97812,Spain
INV-102439,SKU-1008,Bluetooth Speaker,4,2024-06-29T18:24:00,206.18,CUST-81624,Canada
INV-103253,SKU-1005,Noise Cancelling Headphones,2,2024-04-12T17:58:00,61.33,CUST-96772,France
INV-102440,SKU-1006,Smart Watch,1,2024-12-28T19:07:00,59.37,CUST-27127,United Kingdom
INV-109761,SKU-1008,Bluetooth Speaker,8,2024-05-13T23:31:00,123.28,CUST-49970,Canada
INV-103254,SKU-1003,Laptop Stand,5,2024-11-25T22:11:00,176.92,CUST-46558,France
INV-109763,SKU-1003,Laptop Stand,6,2024-06-26T07:08:00,42.85,CUST-92350,Germany
INV-104882,SKU-1003,Laptop Stand,6,2024-11-30T15:53:00,65.38,CUST-33949,United Kingdom
INV-109765,SKU-1004,Mechanical Keyboard,3,2024-08-25T01:20:00,54.24,CUST-61171,United Kingdom
INV-104883,SKU-1003,Laptop Stand,2,2024-06-24T21:44:00,147.72,CUST-64862,United States
INV-103255,SKU-1008,Bluetooth Speaker,1,2024-08-30T15:21:00,222.57,CUST-36548,Spain
INV-109768,SKU-1008,Bluetooth Speaker,3,2024-12-14T16:30:00,219.68,CUST-58680,Australia
INV-104884,SKU-1008,Bluetooth Speaker,4,2024-09-15T04:35:00,95.32,CUST-58436,Australia
INV-102442,SKU-1004,Mechanical Keyboard,7,2024-12-19T06:52:00,246.65,CUST-27812,Canada
INV-103257,SKU-1004,Mechanical Keyboard,7,2024-06-04T22:27:00,214.23,CUST-85013,Spain
INV-102443,SKU-1003,Laptop Stand,7,2024-12-18T20:15:00,126.65,CUST-93947,United States
INV-109773,SKU-1003,Laptop Stand,8,2024-07-25T11:10:00,187.32,CUST-52173,United Kingdom
INV-104887,SKU-1007,Desk Lamp,5,2024-06-21T13:45:00,64.6,CUST-18204,United Kingdom
INV-102443,SKU-1002,USB-C Cable,7,2024-07-15T21:28:00,249.55,CUST-49463,United Kingdom
INV-102444,SKU-1003,Laptop Stand,8,2024-06-21T11:37:00,163.26,CUST-63436,Spain
INV-104888,SKU-1004,Mechanical Keyboard,3,2024-04-08T18:57:00,131.75,CUST-56786,Germany
INV-104889,SKU-1002,USB-C Cable,7,2024-12-29T08:09:00,77.54,CUST-25078,United States
INV-104889,SKU-1006,Smart Watch,3,2024-03-14T18:53:00,178.73,CUST-39241,Germany
INV-109780,SKU-1002,USB-C Cable,2,2024-08-08T14:52:00,91.25,CUST-81916,Australia
INV-103260,SKU-1001,Wireless Mouse,5,2024-10-03T07:51:00,102.6,CUST-24987,Spain
INV-104891,SKU-1007,Desk Lamp,5,2024-07-07T10:03:00,182.93,CUST-52765,France
INV-104891,SKU-1003,Laptop Stand,8,2024-02-20T11:01:00,155.47,CUST-59398,Australia
INV-104892,SKU-1008,Bluetooth Speaker,4,2024-02-17T11:08:00,238.66,CUST-10833,Australia
INV-109785,SKU-1002,USB-C Cable,3,2024-11-20T20:30:00,192.23,CUST-42216,Canada
INV-102446,SKU-1004,Mechanical Keyboard,2,2024-05-02T05:25:00,70.05,CUST-41523,Australia
INV-104893,SKU-1008,Bluetooth Speaker,8,2024-05-31T02:12:00,24.37,CUST-66282,France
INV-109788,SKU-1002,USB-C Cable,8,2024-03-22T04:51:00,244.91,CUST-99591,Germany
INV-102447,SKU-1002,USB-C Cable,7,2024-06-29T12:10:00,79.71,CUST-17256,United States
INV-103263,SKU-1007,Desk Lamp,2,2024-08-31T06:57:00,161.61,CUST-47804,Canada
INV-104895,SKU-1003,Laptop Stand,1,2024-02-04T00:34:00,248.51,CUST-60994,United Kingdom
INV-109792,SKU-1001,Wireless Mouse,7,2024-02-28T02:14:00,83.6,CUST-90919,Australia
INV-104896,SKU-1006,Smart Watch,4,2024-12-06T09:45:00,76.07,CUST-82093,United Kingdom
INV-109794,SKU-1001,Wireless Mouse,3,2024-05-09T23:33:00,70.08,CUST-16668,United Kingdom
INV-103265,SKU-1008,Bluetooth Speaker,1,2024-08-19T04:27:00,84.25,CUST-59249,United Kingdom
INV-103265,SKU-1005,Noise Cancelling Headphones,4,2024-05-25T12:45:00,104.92,CUST-35919,France
INV-104898,SKU-1005,Noise Cancelling Headphones,5,2024-05-14T12:50:00,127.15,CUST-54126,Germany
INV-102449,SKU-1003,Laptop Stand,7,2024-08-25T23:37:00,179.24,CUST-62664,Germany
INV-102449,SKU-1003,Laptop Stand,6,2024-07-02T14:16:00,60.34,CUST-18489,France
INV-102450,SKU-1004,Mechanical Keyboard,1,2024-10-29T18:09:00,200.6,CUST-40816,Germany
INV-109801,SKU-1002,USB-C Cable,1,2024-11-03T04:32:00,223.68,CUST-68566,Canada
INV-104901,SKU-1002,USB-C Cable,3,2024-01-08T19:43:00,68.73,CUST-62673,Australia
INV-102450,SKU-1003,Laptop Stand,8,2024-03-13T09:32:00,87.83,CUST-45578,Australia
INV-103268,SKU-1004,Mechanical Keyboard,1,2024-01-14T04:52:00,53.61,CUST-87957,Australia
INV-102451,SKU-1005,Noise Cancelling Headphones,1,2024-01-07T12:10:00,172.98,CUST-77355,France
INV-103268,SKU-1001,Wireless Mouse,5,2024-04-24T02:05:00,60.05,CUST-79231,Spain
INV-109807,SKU-1006,Smart Watch,5,2024-01-27T01:50:00,82.22,CUST-58045,Canada
INV-103269,SKU-1002,USB-C Cable,3,2024-06-13T00:13:00,90.55,CUST-62109,France
INV-104904,SKU-1008,Bluetooth Speaker,4,2024-08-30T16:03:00,38.19,CUST-65007,Canada
INV-103270,SKU-1003,Laptop Stand,8,2024-04-07T18:04:00,70.11,CUST-44009,Canada
INV-109811,SKU-1003,Laptop Stand,6,2024-06-05T23:39:00,129.12,CUST-68268,Spain
INV-109812,SKU-1007,Desk Lamp,2,2024-06-01T20:00:00,180.74,CUST-27948,United States
INV-104906,SKU-1002,USB-C Cable,4,2024-08-11T17:20:00,150.99,CUST-93887,Canada
INV-109814,SKU-1007,Desk Lamp,5,2024-09-05T09:45:00,72.27,CUST-89700,France
INV-103271,SKU-1002,USB-C Cable,4,2024-05-29T01:31:00,153.85,CUST-27261,United States
INV-102454,SKU-1008,Bluetooth Speaker,1,2024-03-14T03:16:00,67.27,CUST-85800,United States
INV-109817,SKU-1004,Mechanical Keyboard,8,2024-08-15T19:08:00,5.73,CUST-92629,France
INV-104909,SKU-1006,Smart Watch,4,2024-08-18T18:26:00,227.89,CUST-27188,Germany
INV-102454,SKU-1005,Noise Cancelling Headphones,6,2024-04-06T03:04:00,134.18,CUST-36034,Canada
INV-109820,SKU-1002,USB-C Cable,8,2024-10-26T10:04:00,144.65,CUST-13773,Canada
INV-104910,SKU-1007,Desk Lamp,3,2024-05-08T10:00:00,185.56,CUST-93291,Australia
INV-103274,SKU-1002,USB-C Cable,6,2024-07-05T08:31:00,124.66,CUST-65517,Canada
INV-103274,SKU-1004,Mechanical Keyboard,8,2024-10-27T03:51:00,24.59,CUST-78001,United Kingdom
INV-109824,SKU-1001,Wireless Mouse,5,2024-09-19T04:02:00,217.52,CUST-13483,United States
INV-104912,SKU-1008,Bluetooth Speaker,3,2024-10-14T18:14:00,54.76,CUST-44439,United States
INV-102456,SKU-1003,Laptop Stand,1,2024-09-10T01:39:00,202.24,CUST-38414,United Kingdom
INV-109827,SKU-1005,Noise Cancelling Headphones,8,2024-04-08T05:36:00,163.31,CUST-95281,France
INV-104914,SKU-1002,USB-C Cable,2,2024-04-12T05:54:00,119.22,CUST-10777,Germany
INV-102457,SKU-1004,Mechanical Keyboard,1,2024-08-20T00:15:00,119.89,CUST-29753,Germany
INV-102457,SKU-1002,USB-C Cable,7,2024-01-05T07:55:00,225.91,CUST-46297,Germany
INV-102457,SKU-1003,Laptop Stand,7,2024-02-24T16:20:00,225.66,CUST-19234,United Kingdom
INV-103277,SKU-1008,Bluetooth Speaker,8,2024-08-02T22:34:00,77.16,CUST-81934,Germany
INV-109833,SKU-1006,Smart Watch,5,2024-03-16T23:12:00,226.73,CUST-25935,United States
